no,code,name,district
2972,29287,Xã Bình Phú,Tỉnh Vĩnh Long
2973,29386,Xã Song Lộc,Tỉnh Vĩnh Long
2974,29374,Xã Châu Thành,Tỉnh Vĩnh Long
2975,29407,Xã Hưng Mỹ,Tỉnh Vĩnh Long
2976,29410,Xã Hòa Minh,Tỉnh Vĩnh Long
2977,29413,Xã Long Hòa,Tỉnh Vĩnh Long
2978,29308,Xã Cầu Kè,Tỉnh Vĩnh Long
2979,29329,Xã Phong Thạnh,Tỉnh Vĩnh Long
2980,29317,Xã An Phú Tân,Tỉnh Vĩnh Long
2981,29335,Xã Tam Ngãi,Tỉnh Vĩnh Long
2982,29371,Xã Tân Hòa,Tỉnh Vĩnh Long
2983,29362,Xã Hùng Hòa,Tỉnh Vĩnh Long
2984,29341,Xã Tiểu Cần,Tỉnh Vĩnh Long
2985,29365,Xã Tập Ngãi,Tỉnh Vĩnh Long
2986,29419,Xã Mỹ Long,Tỉnh Vĩnh Long
2987,29431,Xã Vinh Kim,Tỉnh Vĩnh Long
2988,29416,Xã Cầu Ngang,Tỉnh Vĩnh Long
2989,29446,Xã Nhị Trường,Tỉnh Vĩnh Long
2990,29455,Xã Hiệp Mỹ,Tỉnh Vĩnh Long
2991,29476,Xã Lưu Nghiệp Anh,Tỉnh Vĩnh Long
2992,29491,Xã Đại An,Tỉnh Vĩnh Long
2993,29489,Xã Hàm Giang,Tỉnh Vĩnh Long
2994,29461,Xã Trà Cú,Tỉnh Vĩnh Long
2995,29506,Xã Long Hiệp,Tỉnh Vĩnh Long
2996,29467,Xã Tập Sơn,Tỉnh Vĩnh Long
2997,29512,Phường Duyên Hải,Tỉnh Vĩnh Long
2998,29516,Phường Trường Long Hòa,Tỉnh Vĩnh Long
2999,29518,Xã Long Hữu,Tỉnh Vĩnh Long
3000,29513,Xã Long Thành,Tỉnh Vĩnh Long
3001,29536,Xã Đông Hải,Tỉnh Vĩnh Long
3002,29533,Xã Long Vĩnh,Tỉnh Vĩnh Long
3003,29497,Xã Đôn Châu,Tỉnh Vĩnh Long
3004,29530,Xã Ngũ Lạc,Tỉnh Vĩnh Long
3005,28777,Phường An Hội,Tỉnh Vĩnh Long
3006,28756,Phường Phú Khương,Tỉnh Vĩnh Long
3007,28789,Phường Bến Tre,Tỉnh Vĩnh Long
3008,28783,Phường Sơn Đông,Tỉnh Vĩnh Long
3009,28858,Phường Phú Tân,Tỉnh Vĩnh Long
3010,28810,Xã Phú Túc,Tỉnh Vĩnh Long
3011,28807,Xã Giao Long,Tỉnh Vĩnh Long
3012,28861,Xã Tiên Thủy,Tỉnh Vĩnh Long
3013,28840,Xã Tân Phú,Tỉnh Vĩnh Long
3014,28879,Xã Phú Phụng,Tỉnh Vĩnh Long
3015,28870,Xã Chợ Lách,Tỉnh Vĩnh Long
3016,28894,Xã Vĩnh Thành,Tỉnh Vĩnh Long
3017,28901,Xã Hưng Khánh Trung,Tỉnh Vĩnh Long
3018,28915,Xã Phước Mỹ Trung,Tỉnh Vĩnh Long
3019,28921,Xã Tân Thành Bình,Tỉnh Vĩnh Long
3020,28948,Xã Nhuận Phú Tân,Tỉnh Vĩnh Long
3021,28945,Xã Đồng Khởi,Tỉnh Vĩnh Long
3022,28903,Xã Mỏ Cày,Tỉnh Vĩnh Long
3023,28969,Xã Thành Thới,Tỉnh Vĩnh Long
3024,28957,Xã An Định,Tỉnh Vĩnh Long
3025,28981,Xã Hương Mỹ,Tỉnh Vĩnh Long
3026,29194,Xã Đại Điền,Tỉnh Vĩnh Long
3027,29191,Xã Quới Điền,Tỉnh Vĩnh Long
3028,29182,Xã Thạnh Phú,Tỉnh Vĩnh Long
3029,29224,Xã An Qui,Tỉnh Vĩnh Long
3030,29221,Xã Thạnh Hải,Tỉnh Vĩnh Long
3031,29227,Xã Thạnh Phong,Tỉnh Vĩnh Long
3032,29167,Xã Tân Thủy,Tỉnh Vĩnh Long
3033,29125,Xã Bảo Thạnh,Tỉnh Vĩnh Long
3034,29110,Xã Ba Tri,Tỉnh Vĩnh Long
3035,29137,Xã Tân Xuân,Tỉnh Vĩnh Long
3036,29122,Xã Mỹ Chánh Hòa,Tỉnh Vĩnh Long
3037,29143,Xã An Ngãi Trung,Tỉnh Vĩnh Long
3038,29158,Xã An Hiệp,Tỉnh Vĩnh Long
3039,29044,Xã Hưng Nhượng,Tỉnh Vĩnh Long
3040,28984,Xã Giồng Trôm,Tỉnh Vĩnh Long
3041,29029,Xã Tân Hào,Tỉnh Vĩnh Long
3042,29020,Xã Phước Long,Tỉnh Vĩnh Long
3043,28993,Xã Lương Phú,Tỉnh Vĩnh Long
3044,28996,Xã Châu Hòa,Tỉnh Vĩnh Long
3045,28987,Xã Lương Hòa,Tỉnh Vĩnh Long
3046,29107,Xã Thới Thuận,Tỉnh Vĩnh Long
3047,29104,Xã Thạnh Phước,Tỉnh Vĩnh Long
3048,29050,Xã Bình Đại,Tỉnh Vĩnh Long
3049,29089,Xã Thạnh Trị,Tỉnh Vĩnh Long
3050,29077,Xã Lộc Thuận,Tỉnh Vĩnh Long
3051,29083,Xã Châu Hưng,Tỉnh Vĩnh Long
3052,29062,Xã Phú Thuận,Tỉnh Vĩnh Long
,,TỈNH AN GIANG,
3053,30313,Xã Mỹ Hòa Hưng,Tỉnh An Giang
3054,30307,Phường Long Xuyên,Tỉnh An Giang
3055,30292,Phường Bình Đức,Tỉnh An Giang
3056,30301,Phường Mỹ Thới,Tỉnh An Giang
3057,30316,Phường Châu Đốc,Tỉnh An Giang
3058,30325,Phường Vĩnh Tế,Tỉnh An Giang
3059,30337,Xã An Phú,Tỉnh An Giang
3060,30367,Xã Vĩnh Hậu,Tỉnh An Giang
3061,30346,Xã Nhơn Hội,Tỉnh An Giang
3062,30341,Dell: NQ số 1285/NQ-UBTVQH15 ngày 14/11/2024 Xã Khánh Bình,Tỉnh An Giang
3063,30352,Xã Phú Hữu,Tỉnh An Giang
3064,30388,Xã Tân An,Tỉnh An Giang
3065,30403,Xã Châu Phong,Tỉnh An Giang
3066,30385,Xã Vĩnh Xương,Tỉnh An Giang
3067,30376,Phường Tân Châu,Tỉnh An Giang
3068,30377,Phường Long Phú,Tỉnh An Giang
3069,30406,Xã Phú Tân,Tỉnh An Giang
3070,30436,Xã Phú An,Tỉnh An Giang
3071,30445,Xã Bình Thạnh Đông,Tỉnh An Giang
3072,30409,Xã Chợ Vàm,Tỉnh An Giang
3073,30430,MSHOME: MSHOME: NQ số 721/NQ-UBTVQH15 ngày 13/2/2023 Xã Hòa Lạc,Tỉnh An Giang
3074,30421,Xã Phú Lâm,Tỉnh An Giang
3075,30463,Xã Châu Phú,Tỉnh An Giang
3076,30469,Xã Mỹ Đức,Tỉnh An Giang
3077,30478,Xã Vĩnh Thạnh Trung,Tỉnh An Giang
3078,30487,Xã Bình Mỹ,Tỉnh An Giang
3079,30481,Xã Thạnh Mỹ Tây,Tỉnh An Giang
3080,30526,Xã An Cư,Tỉnh An Giang
3081,30538,Xã Núi Cấm,Tỉnh An Giang
3082,30520,Phường Tịnh Biên,Tỉnh An Giang
3083,30502,Phường Thới Sơn,Tỉnh An Giang
3084,30505,Phường Chi Lăng,Tỉnh An Giang
3085,30547,Xã Ba Chúc,Tỉnh An Giang
3086,30544,Xã Tri Tôn,Tỉnh An Giang
3087,30577,Xã Ô Lâm,Tỉnh An Giang
3088,30580,Xã Cô Tô,Tỉnh An Giang
3089,30568,Xã Vĩnh Gia,Tỉnh An Giang
3090,30589,Xã An Châu,Tỉnh An Giang
3091,30607,Xã Bình Hòa,Tỉnh An Giang
3092,30595,Xã Cần Đăng,Tỉnh An Giang
3093,30619,Xã Vĩnh Hanh,Tỉnh An Giang
3094,30604,Xã Vĩnh An,Tỉnh An Giang
3095,30628,Xã Chợ Mới,Tỉnh An Giang
3096,30643,Xã Cù Lao Giêng,Tỉnh An Giang
3097,30673,Xã Hội An,Tỉnh An Giang
3098,30631,Xã Long Điền,Tỉnh An Giang
3099,30658,Xã Nhơn Mỹ,Tỉnh An Giang
3100,30664,Xã Long Kiến,Tỉnh An Giang
3101,30682,Xã Thoại Sơn,Tỉnh An Giang
3102,30688,Xã Óc Eo,Tỉnh An Giang
3103,30709,Xã Định Mỹ,Tỉnh An Giang
3104,30685,Xã Phú Hòa,Tỉnh An Giang
3105,30697,Xã Vĩnh Trạch,Tỉnh An Giang
3106,30691,Xã Tây Phú,Tỉnh An Giang
3107,31064,Xã Vĩnh Bình,Tỉnh An Giang
3108,31069,Xã Vĩnh Thuận,Tỉnh An Giang
3109,31051,Xã Vĩnh Phong,Tỉnh An Giang
3110,31012,Xã Vĩnh Hòa,Tỉnh An Giang
3111,31027,Xã U Minh Thượng,Tỉnh An Giang
3112,31024,Xã Đông Hòa,Tỉnh An Giang
3113,31031,Xã Tân Thạnh,Tỉnh An Giang
3114,31036,Xã Đông Hưng,Tỉnh An Giang
3115,31018,Xã An Minh,Tỉnh An Giang
3116,31042,Xã Vân Khánh,Tỉnh An Giang
3117,30988,Xã Tây Yên,Tỉnh An Giang
3118,31006,Xã Đông Thái,Tỉnh An Giang
3119,30985,BNV-01: NQ 1107/NQ-UBTVQH14 ngày 9/12/2020 Xã An Biên,Tỉnh An Giang
3120,30958,Xã Định Hòa,Tỉnh An Giang
3121,30952,Xã Gò Quao,Tỉnh An Giang
3122,30970,Xã Vĩnh Hòa Hưng,Tỉnh An Giang
3123,30982,Xã Vĩnh Tuy,Tỉnh An Giang
3124,30904,Xã Giồng Riềng,Tỉnh An Giang
3125,30910,Xã Thạnh Hưng,Tỉnh An Giang
3126,30943,Xã Long Thạnh,Tỉnh An Giang
3127,30934,Xã Hòa Hưng,Tỉnh An Giang
3128,30928,Xã Ngọc Chúc,Tỉnh An Giang
3129,30949,Xã Hòa Thuận,Tỉnh An Giang
3130,30856,Xã Tân Hội,Tỉnh An Giang
3131,30850,MSHOME: NQ số 721/NQ-UBTVQH15 ngày 13/2/2023 Xã Tân Hiệp,Tỉnh An Giang
3132,30874,MSHOME: NQ số 721/NQ-UBTVQH15 ngày 13/2/2023 Xã Thạnh Đông,Tỉnh An Giang
3133,30886,MSHOME: NQ số 721/NQ-UBTVQH15 ngày 13/2/2023 Xã Thạnh Lộc,Tỉnh An Giang
3134,30880,MSHOME: NQ số 721/NQ-UBTVQH15 ngày 13/2/2023 Xã Châu Thành,Tỉnh An Giang
3135,30898,MSHOME: NQ số 721/NQ-UBTVQH15 ngày 13/2/2023 Xã Bình An,Tỉnh An Giang
3136,30817,MSHOME: NQ số 721/NQ-UBTVQH15 ngày 13/2/2023 Xã Hòn Đất,Tỉnh An Giang
3137,30835,MSHOME: NQ số 721/NQ-UBTVQH15 ngày 13/2/2023 Xã Sơn Kiên,Tỉnh An Giang
3138,30838,Xã Mỹ Thuận,Tỉnh An Giang
3139,30823,Xã Bình Sơn,Tỉnh An Giang
3140,30826,Xã Bình Giang,Tỉnh An Giang
3141,30796,Xã Giang Thành,Tỉnh An Giang
3142,30793,Xã Vĩnh Điều,Tỉnh An Giang
3143,30790,Xã Hòa Điền,Tỉnh An Giang
3144,30787,Xã Kiên Lương,Tỉnh An Giang
3145,30811,Xã Sơn Hải,Tỉnh An Giang
3146,30814,BNV-01: NQ 1107/NQ-UBTVQH14 ngày 9/12/2020 Xã Hòn Nghệ,Tỉnh An Giang
3147,31108,Đặc khu Kiên Hải,Tỉnh An Giang
3148,30760,Phường Vĩnh Thông,Tỉnh An Giang
3149,30742,Phường Rạch Giá,Tỉnh An Giang
3150,30769,Phường Hà Tiên,Tỉnh An Giang
3151,30766,Phường Tô Châu,Tỉnh An Giang
3152,30781,Xã Tiên Hải,Tỉnh An Giang
3153,31078,Đặc khu Phú Quốc,Tỉnh An Giang
3154,31105,Đặc khu Thổ Châu,Tỉnh An Giang
,,THÀNH PHỐ CẦN THƠ,
3155,31135,Phường Ninh Kiều,Thành phố Cần Thơ
3156,31120,Phường Cái Khế,Thành phố Cần Thơ
3157,31147,Phường Tân An,Thành phố Cần Thơ
3158,31150,Phường An Bình,Thành phố Cần Thơ
3159,31174,Phường Thới An Đông,Thành phố Cần Thơ
3160,31168,Phường Bình Thủy,Thành phố Cần Thơ
3161,31183,Phường Long Tuyền,Thành phố Cần Thơ
3162,31186,Phường Cái Răng,Thành phố Cần Thơ
3163,31201,Phường Hưng Phú,Thành phố Cần Thơ
3164,31153,Phường Ô Môn,Thành phố Cần Thơ
3165,31157,Phường Thới Long,Thành phố Cần Thơ
3166,31162,Phường Phước Thới,Thành phố Cần Thơ
3167,31217,Phường Trung Nhứt,Thành phố Cần Thơ
3168,31212,Phường Thốt Nốt,Thành phố Cần Thơ
3169,31207,Phường Thuận Hưng,Thành phố Cần Thơ
3170,31213,Phường Tân Lộc,Thành phố Cần Thơ
3171,31299,Xã Phong Điền,Thành phố Cần Thơ
3172,31315,Xã Nhơn Ái,Thành phố Cần Thơ
3173,31309,Xã Trường Long,Thành phố Cần Thơ
3174,31258,Xã Thới Lai,Thành phố Cần Thơ
3175,31282,Xã Đông Thuận,Thành phố Cần Thơ
3176,31294,Xã Trường Xuân,Thành phố Cần Thơ
3177,31288,Xã Trường Thành,Thành phố Cần Thơ
3178,31261,Xã Cờ Đỏ,Thành phố Cần Thơ
3179,31273,Xã Đông Hiệp,Thành phố Cần Thơ
3180,31249,Xã Thạnh Phú,Thành phố Cần Thơ
3181,31264,Xã Thới Hưng,Thành phố Cần Thơ
3182,31255,Xã Trung Hưng,Thành phố Cần Thơ
3183,31232,Xã Vĩnh Thạnh,Thành phố Cần Thơ
3184,31237,Xã Vĩnh Trinh,Thành phố Cần Thơ
3185,31231,Xã Thạnh An,Thành phố Cần Thơ
3186,31246,Xã Thạnh Quới,Thành phố Cần Thơ
3187,31338,Xã Hỏa Lựu,Thành phố Cần Thơ
3188,31321,Phường Vị Thanh,Thành phố Cần Thơ
3189,31333,Phường Vị Tân,Thành phố Cần Thơ
3190,31441,Xã Vị Thủy,Thành phố Cần Thơ
3191,31453,Xã Vĩnh Thuận Đông,Thành phố Cần Thơ
3192,31465,Xã Vị Thanh 1,Thành phố Cần Thơ
3193,31459,Xã Vĩnh Tường,Thành phố Cần Thơ
3194,31489,Xã Vĩnh Viễn,Thành phố Cần Thơ
3195,31495,Xã Xà Phiên,Thành phố Cần Thơ
3196,31492,Xã Lương Tâm,Thành phố Cần Thơ
3197,31473,Phường Long Bình,Thành phố Cần Thơ
3198,31471,Phường Long Mỹ,Thành phố Cần Thơ
3199,31480,Phường Long Phú 1,Thành phố Cần Thơ
3200,31360,Xã Thạnh Xuân,Thành phố Cần Thơ
3201,31342,Xã Tân Hòa,Thành phố Cần Thơ
3202,31348,Xã Trường Long Tây,Thành phố Cần Thơ
3203,31366,Xã Châu Thành,Thành phố Cần Thơ
3204,31369,Xã Đông Phước,Thành phố Cần Thơ
3205,31378,Xã Phú Hữu,Thành phố Cần Thơ
3206,31411,Phường Đại Thành,Thành phố Cần Thơ
3207,31340,Phường Ngã Bảy,Thành phố Cần Thơ
3208,31399,Xã Tân Bình,Thành phố Cần Thơ
3209,31393,Xã Hòa An,Thành phố Cần Thơ
3210,31426,Xã Phương Bình,Thành phố Cần Thơ
3211,31432,Xã Tân Phước Hưng,Thành phố Cần Thơ
3212,31396,Xã Hiệp Hưng,Thành phố Cần Thơ
3213,31420,Xã Phụng Hiệp,Thành phố Cần Thơ
3214,31408,Xã Thạnh Hòa,Thành phố Cần Thơ
3215,31510,Phường Phú Lợi,Thành phố Cần Thơ
3216,31507,Phường Sóc Trăng,Thành phố Cần Thơ
3217,31684,Phường Mỹ Xuyên,Thành phố Cần Thơ
3218,31717,Xã Hòa Tú,Thành phố Cần Thơ
3219,31726,Xã Gia Hòa,Thành phố Cần Thơ
3220,31708,Xã Nhu Gia,Thành phố Cần Thơ
3221,31723,Xã Ngọc Tố,Thành phố Cần Thơ
3222,31654,Xã Trường Khánh,Thành phố Cần Thơ
3223,31645,Xã Đại Ngãi,Thành phố Cần Thơ
3224,31666,Xã Tân Thạnh,Thành phố Cần Thơ
3225,31639,Xã Long Phú,Thành phố Cần Thơ
3226,31552,Xã Nhơn Mỹ,Thành phố Cần Thơ
3227,31537,Xã Phong Nẫm,Thành phố Cần Thơ
3228,31531,Xã An Lạc Thôn,Thành phố Cần Thơ
3229,31528,Xã Kế Sách,Thành phố Cần Thơ
3230,31540,Xã Thới An Hội,Thành phố Cần Thơ
3231,31561,Xã Đại Hải,Thành phố Cần Thơ
3232,31569,Xã Phú Tâm,Thành phố Cần Thơ
3233,31594,Xã An Ninh,Thành phố Cần Thơ
3234,31582,Xã Thuận Hòa,Thành phố Cần Thơ
3235,31570,Xã Hồ Đắc Kiện,Thành phố Cần Thơ
3236,31567,Xã Mỹ Tú,Thành phố Cần Thơ
3237,31579,Xã Long Hưng,Thành phố Cần Thơ
3238,31603,Xã Mỹ Phước,Thành phố Cần Thơ
3239,31591,Xã Mỹ Hương,Thành phố Cần Thơ
3240,31795,Xã Vĩnh Hải,Thành phố Cần Thơ
3241,31810,Xã Lai Hòa,Thành phố Cần Thơ
3242,31804,Phường Vĩnh Phước,Thành phố Cần Thơ
3243,31783,Phường Vĩnh Châu,Thành phố Cần Thơ
3244,31789,Phường Khánh Hòa,Thành phố Cần Thơ
3245,31741,Xã Tân Long,Thành phố Cần Thơ
3246,31732,Phường Ngã Năm,Thành phố Cần Thơ
3247,31753,Phường Mỹ Quới,Thành phố Cần Thơ
3248,31756,Xã Phú Lộc,Thành phố Cần Thơ
3249,31777,Xã Vĩnh Lợi,Thành phố Cần Thơ
3250,31759,Xã Lâm Tân,Thành phố Cần Thơ
3251,31699,Xã Thạnh Thới An,Thành phố Cần Thơ
3252,31687,Xã Tài Văn,Thành phố Cần Thơ
3253,31675,Xã Liêu Tú,Thành phố Cần Thơ
3254,31679,Xã Lịch Hội Thượng,Thành phố Cần Thơ
3255,31673,Xã Trần Đề,Thành phố Cần Thơ
3256,31615,Xã An Thạnh,Thành phố Cần Thơ
3257,31633,Xã Cù Lao Dung,Thành phố Cần Thơ
,,TỈNH CÀ MAU,
3258,32002,Phường An Xuyên,Tỉnh Cà Mau
3259,32014,Dell: NQ số 1252/NQ-UBTVQH15 ngày 24/10/2024 Phường Lý Văn Lâm,Tỉnh Cà Mau
3260,32025,Phường Tân Thành,Tỉnh Cà Mau
3261,32041,Phường Hòa Thành,Tỉnh Cà Mau
3262,32167,Xã Tân Thuận,Tỉnh Cà Mau
3263,32188,Xã Tân Tiến,Tỉnh Cà Mau
3264,32155,Dell: NQ số 1252/NQ-UBTVQH15 ngày 24/10/2024 Xã Tạ An Khương,Tỉnh Cà Mau
3265,32161,Xã Trần Phán,Tỉnh Cà Mau
3266,32185,Dell: NQ số 1252/NQ-UBTVQH15 ngày 24/10/2024 Xã Thanh Tùng,Tỉnh Cà Mau
3267,32152,Xã Đầm Dơi,Tỉnh Cà Mau
3268,32182,Xã Quách Phẩm,Tỉnh Cà Mau
3269,32047,Xã U Minh,Tỉnh Cà Mau
3270,32044,Xã Nguyễn Phích,Tỉnh Cà Mau
3271,32062,Xã Khánh Lâm,Tỉnh Cà Mau
3272,32059,Xã Khánh An,Tỉnh Cà Mau
3273,32244,Xã Phan Ngọc Hiển,Tỉnh Cà Mau
3274,32248,Xã Đất Mũi,Tỉnh Cà Mau
3275,32236,Xã Tân Ân,Tỉnh Cà Mau
3276,32110,Xã Khánh Bình,Tỉnh Cà Mau
3277,32104,Xã Đá Bạc,Tỉnh Cà Mau
3278,32119,Xã Khánh Hưng,Tỉnh Cà Mau
3279,32098,Xã Sông Đốc,Tỉnh Cà Mau
3280,32095,Xã Trần Văn Thời,Tỉnh Cà Mau
3281,32065,Xã Thới Bình,Tỉnh Cà Mau
3282,32071,Xã Trí Phải,Tỉnh Cà Mau
3283,32083,Xã Tân Lộc,Tỉnh Cà Mau
3284,32092,Xã Hồ Thị Kỷ,Tỉnh Cà Mau
3285,32069,Xã Biển Bạch,Tỉnh Cà Mau
3286,32201,Xã Đất Mới,Tỉnh Cà Mau
3287,32191,Xã Năm Căn,Tỉnh Cà Mau
3288,32206,Xã Tam Giang,Tỉnh Cà Mau
3289,32212,Xã Cái Đôi Vàm,Tỉnh Cà Mau
3290,32227,Xã Nguyễn Việt Khái,Tỉnh Cà Mau
3291,32218,Xã Phú Tân,Tỉnh Cà Mau
3292,32214,Xã Phú Mỹ,Tỉnh Cà Mau
3293,32134,Xã Lương Thế Trân,Tỉnh Cà Mau
3294,32137,Xã Tân Hưng,Tỉnh Cà Mau
3295,32140,Xã Hưng Mỹ,Tỉnh Cà Mau
3296,32128,Xã Cái Nước,Tỉnh Cà Mau
3297,31825,Phường Bạc Liêu,Tỉnh Cà Mau
3298,31834,Phường Vĩnh Trạch,Tỉnh Cà Mau
3299,31840,Phường Hiệp Thành,Tỉnh Cà Mau
3300,31942,Phường Giá Rai,Tỉnh Cà Mau
3301,31951,Phường Láng Tròn,Tỉnh Cà Mau
3302,31957,Xã Phong Thạnh,Tỉnh Cà Mau
3303,31843,Xã Hồng Dân,Tỉnh Cà Mau
3304,31858,Xã Vĩnh Lộc,Tỉnh Cà Mau
3305,31864,Xã Ninh Thạnh Lợi,Tỉnh Cà Mau
3306,31849,Xã Ninh Quới,Tỉnh Cà Mau
3307,31972,Xã Gành Hào,Tỉnh Cà Mau
3308,31993,Xã Định Thành,Tỉnh Cà Mau
3309,31988,Xã An Trạch,Tỉnh Cà Mau
3310,31985,Xã Long Điền,Tỉnh Cà Mau
3311,31975,Xã Đông Hải,Tỉnh Cà Mau
3312,31891,Xã Hòa Bình,Tỉnh Cà Mau
3313,31918,Xã Vĩnh Mỹ,Tỉnh Cà Mau
3314,31927,Xã Vĩnh Hậu,Tỉnh Cà Mau
3315,31867,Xã Phước Long,Tỉnh Cà Mau
3316,31876,Xã Vĩnh Phước,Tỉnh Cà Mau
3317,31885,Xã Phong Hiệp,Tỉnh Cà Mau
3318,31882,Xã Vĩnh Thanh,Tỉnh Cà Mau
3319,31900,Xã Vĩnh Lợi,Tỉnh Cà Mau
3320,31906,Xã Hưng Hội,Tỉnh Cà Mau
3321,31894,Xã Châu Thới,Tỉnh Cà Mau
